userid,saledatetime,StickerPrice,Odometer
2301,2018-01-19 14:30:00,31503,19451
2302,2018-03-13 11:50:00,29166,12750
2305,2018-06-05 15:42:00,17375,17212
2306,2018-01-27 07:58:00,35248,20574
2307,2018-04-29 19:33:00,32499,19750
2308,2018-05-18 14:41:00,17691,13307
2310,2018-06-08 08:49:00,18772,9632
2312,2018-03-05 20:03:00,23451,15035
2313,2018-05-02 23:27:00,20568,18170
2314,2018-05-31 14:00:00,23820,17146
2315,2018-05-30 19:45:00,16355,8906
2316,2018-02-06 09:03:00,32193,15658
2319,2018-06-03 15:32:00,16599,12980
2321,2018-03-01 04:11:00,17027,17108
2322,2018-02-05 10:38:00,13214,15964
2325,2018-05-21 20:12:00,13207,21962
2327,2018-04-06 20:54:00,20584,10175
2328,2018-02-26 04:15:00,35203,16561
2330,2018-04-28 07:28:00,15812,12744
2332,2018-06-05 06:31:00,21850,8555
2333,2018-05-06 13:33:00,21863,20559
2336,2018-01-19 13:17:00,12693,11808
2337,2018-01-14 13:23:00,28377,24513
2339,2018-04-05 06:46:00,35973,26792
2343,2018-05-01 22:43:00,36216,22865
2344,2018-02-13 03:52:00,20673,12202
2345,2018-03-14 03:52:00,25223,11567
2347,2018-06-11 19:24:00,30566,21170
2348,2018-04-14 13:08:00,29419,14826
2352,2018-06-01 05:39:00,25733,13720
2356,2018-04-02 04:38:00,29031,16709
2360,2018-01-12 02:40:00,21304,26391
2362,2018-03-12 08:03:00,25728,13718
2365,2018-05-31 14:30:00,13829,16149
2367,2018-05-28 14:39:00,13888,12166
2369,2018-01-11 00:07:00,24256,11277
2370,2018-02-28 01:51:00,16281,24884
2371,2018-06-02 06:07:00,16842,17053
2374,2018-04-19 04:51:00,20742,12223
2376,2018-04-22 17:27:00,15077,16523
2377,2018-05-07 09:02:00,36258,18877
2378,2018-01-16 01:11:00,26876,16063
2381,2018-05-27 09:21:00,16804,11041
2383,2018-06-06 17:05:00,16226,14868
2390,2018-04-09 09:02:00,24785,15436
2391,2018-06-08 22:30:00,14668,10400
2394,2018-03-13 14:50:00,14031,12209
2395,2018-05-20 09:14:00,14892,20468
2397,2018-02-18 17:30:00,36332,28900
2399,2018-06-27 09:57:00,31705,23511
2402,2018-03-08 12:26:00,33480,28044
2403,2018-05-28 11:25:00,34056,28217
2406,2018-05-26 11:34:00,21873,20562
2408,2018-03-31 04:10:00,19713,13914
2409,2018-06-01 20:21:00,25312,15594
2411,2018-02-06 03:50:00,18659,11598
2413,2018-04-07 16:55:00,17298,13189
2414,2018-04-30 01:24:00,33788,18136
2415,2018-05-14 02:13:00,13531,16059
2423,2018-01-21 02:18:00,19288,13787
2430,2018-05-03 23:11:00,33313,17994
2432,2018-01-27 01:40:00,33107,21932
2433,2018-06-06 01:03:00,17999,15400
2434,2018-03-09 21:29:00,14401,14320
2438,2018-02-05 13:04:00,19213,13764
2439,2018-03-21 22:29:00,19877,11963
2442,2018-04-14 15:05:00,13199,13960
2443,2018-04-18 16:52:00,31498,21449
2444,2018-03-22 18:16:00,28108,16432
2445,2018-05-13 19:43:00,26126,17838
2446,2018-04-14 14:31:00,21784,16535
2449,2018-05-25 16:51:00,21905,22572
2451,2018-04-25 14:22:00,31693,17508
2453,2018-04-04 21:37:00,29231,20769
2455,2018-02-10 17:42:00,17316,17195
2456,2018-04-22 17:26:00,25711,17713
2465,2018-02-06 02:03:00,28416,16525
2466,2018-04-07 22:14:00,25183,13555
2469,2018-03-11 11:36:00,20087,12026
2470,2018-02-11 15:37:00,35423,22627
2471,2018-06-03 03:00:00,31911,19573
2473,2018-04-23 20:45:00,15905,8771
2475,2018-02-01 02:12:00,18994,11698
2477,2018-05-04 10:16:00,17930,13379
2478,2018-04-06 07:42:00,32003,19601
2480,2018-01-12 17:44:00,25192,15558
2483,2018-05-26 17:51:00,13526,14058
2486,2018-03-09 02:09:00,35521,16656
2487,2018-06-16 10:56:00,24113,25234
2488,2018-06-18 00:47:00,24738,13421
2490,2018-04-12 15:53:00,15745,20723
2492,2018-05-05 02:57:00,23809,17143
2494,2018-03-28 12:25:00,19524,9857
2496,2018-05-04 04:08:00,24907,23472
2498,2018-02-27 13:38:00,23991,19197
2501,2018-05-07 08:59:00,34950,22485
2713,2018-04-21 16:44:00,22144,16643
2715,2018-06-02 21:30:00,34146,20244
2717,2018-04-08 09:03:00,34436,28331
2720,2018-03-03 04:22:00,15748,6724
2723,2018-01-25 15:35:00,30090,15027
2726,2018-03-23 16:03:00,16881,15064
2728,2018-05-01 02:25:00,24316,9295
2731,2018-03-11 06:16:00,30833,23250
2732,2018-04-21 15:03:00,22105,12631
2733,2018-04-28 05:55:00,24352,21306
2735,2018-04-16 17:24:00,32621,21786
2739,2018-05-02 02:37:00,34878,18463
2742,2018-03-02 15:38:00,14349,14305
2744,2018-04-11 23:40:00,19137,13741
2747,2018-06-13 04:38:00,36395,22918
2748,2018-04-19 23:24:00,31701,17510
2750,2018-04-15 08:08:00,35725,14717
2752,2018-05-20 01:56:00,17860,17358
2753,2018-04-14 09:21:00,33229,23969
2754,2018-04-30 22:10:00,30888,23267
2755,2018-01-28 22:23:00,32585,17775
2756,2018-02-13 14:00:00,15649,6695
2759,2018-03-27 20:17:00,29617,16885
2762,2018-03-07 16:49:00,13144,5943
2763,2018-04-03 04:03:00,20578,10173
2766,2018-05-07 02:14:00,18456,19537
2767,2018-05-07 00:56:00,23252,14976
2768,2018-02-10 13:28:00,23198,12959
2770,2018-03-14 13:25:00,31068,25320
2772,2018-04-30 04:02:00,21958,12587
2773,2018-01-29 16:32:00,30836,19251
2778,2018-04-03 23:57:00,23602,15081
2782,2018-05-07 09:07:00,20487,18146
2783,2018-02-27 10:02:00,13513,20054
2785,2018-05-01 21:06:00,22708,24812
2786,2018-02-04 00:52:00,34757,16427
2787,2018-03-20 16:15:00,27450,22235
2788,2018-03-11 17:56:00,15020,12506
2792,2018-04-19 13:03:00,30168,17050
2796,2018-06-20 01:12:00,15174,12552
2797,2018-05-04 23:27:00,24969,21491
2801,2018-04-12 09:02:00,36675,19002
2802,2018-05-26 09:54:00,29394,14818
2804,2018-05-01 19:55:00,22290,22687
2807,2018-04-27 08:33:00,24384,17315
2810,2018-02-24 01:31:00,35330,10599
2811,2018-03-03 02:19:00,29742,12923
2816,2018-02-24 19:00:00,15365,12610
2817,2018-06-18 16:38:00,25462,17639
2818,2018-02-22 14:14:00,18256,11477
2820,2018-04-05 01:00:00,30129,15039
2821,2018-03-10 12:14:00,33412,12024
2822,2018-05-30 14:09:00,29850,16955
2826,2018-02-28 20:42:00,33772,16131
2829,2018-03-25 08:57:00,12841,13852
2830,2018-05-08 22:16:00,26215,15864
2831,2018-05-22 04:08:00,19343,9803
2832,2018-05-01 21:35:00,13638,14091
2833,2018-05-20 21:40:00,15804,12741
2835,2018-03-03 06:06:00,27116,10135
2836,2018-04-15 22:34:00,15570,18671
2841,2018-04-05 22:54:00,27794,12338
2842,2018-05-01 16:19:00,20573,18172
2844,2018-03-28 00:35:00,32714,23814
2846,2018-04-28 19:51:00,25150,19545
2850,2018-05-20 17:32:00,14222,14267
2851,2018-05-27 18:25:00,33590,24077
2853,2018-03-27 18:33:00,21968,26591
2854,2018-05-26 14:15:00,24559,17368
2856,2018-02-27 01:17:00,22961,20888
2857,2018-05-30 11:39:00,33536,16061
2858,2018-06-03 16:09:00,25581,19674
2861,2018-03-03 16:54:00,13504,8051
2866,2018-03-25 00:43:00,26117,15835
2869,2018-02-06 18:48:00,36472,30942
2870,2018-02-20 05:56:00,13244,15973
2872,2018-04-13 07:31:00,21840,16552
2874,2018-04-01 16:09:00,22636,24791
2875,2018-03-13 20:35:00,31390,23417
2877,2018-05-15 13:38:00,28670,16601
2878,2018-05-05 03:28:00,13542,16062
2879,2018-04-03 03:53:00,36510,20953
2880,2018-05-05 22:50:00,15599,16680
2883,2018-05-08 09:08:00,15265,8580
2885,2018-03-25 17:32:00,17579,15274
2892,2018-02-24 05:12:00,28975,20692
2893,2018-06-19 23:11:00,27577,16273
2894,2018-05-17 21:52:00,20307,14092
2896,2018-03-26 06:27:00,28330,22499
2898,2018-05-17 23:24:00,17563,15269
2899,2018-05-10 03:18:00,15987,8796
2900,2018-04-28 02:16:00,25475,23643
2901,2018-05-22 12:50:00,28743,14623
2902,2018-04-27 08:31:00,22807,12842
2906,2018-03-13 01:53:00,12009,11603
2908,2018-05-02 18:01:00,12768,17830
2910,2018-02-20 20:48:00,25958,27787
2911,2018-01-31 12:00:00,27260,14178
2914,2018-03-15 08:07:00,22108,16632
2915,2018-04-18 01:16:00,12173,15652
2917,2018-05-10 23:11:00,26313,15894
2920,2018-05-19 21:32:00,19810,7943
2928,2018-03-02 20:08:00,17907,19372
2930,2018-02-18 01:32:00,24267,21280
2932,2018-04-01 02:48:00,29299,22790
2933,2018-01-25 16:53:00,33240,21972
2938,2018-05-23 23:00:00,18808,9642
2940,2018-04-24 21:52:00,15550,16665
2946,2018-04-15 04:26:00,36650,14995
2948,2018-06-13 10:56:00,31518,17455
2949,2018-02-04 09:12:00,30779,15234
2952,2018-05-25 12:37:00,36301,26890
2953,2018-02-06 18:51:00,27162,12149
2960,2018-06-06 07:39:00,17563,15269
2961,2018-02-14 22:30:00,22927,16878
2962,2018-02-10 10:19:00,20617,8185
2964,2018-01-29 01:33:00,30456,25137
2965,2018-01-31 06:17:00,24627,13388
2966,2018-04-14 06:07:00,21663,20499
2969,2018-05-19 11:34:00,20642,18193
2970,2018-03-02 18:50:00,24388,17317
2973,2018-02-15 22:55:00,14932,18479
2978,2018-04-20 05:34:00,24577,13373
2981,2018-03-16 09:46:00,36753,23026
2983,2018-06-02 00:59:00,23780,21134
2984,2018-04-06 19:02:00,33895,20168
2985,2018-06-15 00:55:00,12735,5820
2987,2018-01-30 00:24:00,20062,12019
2991,2018-06-04 16:00:00,14778,12433
2993,2018-04-29 13:32:00,14243,14273
2997,2018-06-17 13:50:00,27449,12235
2998,2018-03-29 23:45:00,25157,17547
2999,2018-03-09 22:02:00,36399,22920
3000,2018-04-20 00:01:00,36916,25075
3004,2018-03-25 00:13:00,29336,14801
3005,2018-02-03 14:53:00,33147,21944
3006,2018-06-10 12:42:00,22582,14775
3007,2018-04-05 16:06:00,36301,24890
3011,2018-03-06 00:13:00,24684,21405
3012,2018-02-28 04:15:00,34489,16347
3013,2018-04-13 17:25:00,21535,16461
3014,2018-05-18 15:33:00,19660,19898
3015,2018-03-11 17:19:00,21491,8447
3018,2018-02-27 16:39:00,27896,20369
3019,2018-05-03 13:44:00,20177,24053
3020,2018-04-13 06:31:00,22050,12615
3021,2018-05-27 21:54:00,35439,26632
3023,2018-01-22 04:31:00,33057,15917
3024,2018-04-10 02:00:00,23163,20949
3026,2018-04-02 16:37:00,28119,18436
3027,2018-03-26 07:01:00,15899,20770
3028,2018-03-30 00:22:00,29575,18872
3030,2018-04-29 09:40:00,17060,13118
3035,2018-04-02 13:04:00,22710,16813
3037,2018-05-11 02:15:00,28605,14582
3039,2018-02-17 13:59:00,30284,23085
3041,2018-03-15 17:04:00,19740,11922
3042,2018-05-18 05:34:00,14970,22491
3043,2018-02-22 05:54:00,16171,20851
3045,2018-06-11 00:21:00,20671,14201
3046,2018-03-20 12:42:00,33523,24057
3048,2018-04-21 23:13:00,13496,10049
3050,2018-06-27 16:33:00,19779,17934
3052,2018-03-07 14:14:00,18165,21450
3055,2018-04-23 10:02:00,35921,22776
3056,2018-05-30 22:48:00,29903,26971
3060,2018-02-19 06:50:00,16258,22877
3061,2018-05-17 14:38:00,33314,23994
3062,2018-02-24 01:13:00,27322,12197
3064,2018-06-05 00:37:00,30023,19007
3067,2018-03-27 04:50:00,20227,14068
3068,2018-04-02 08:31:00,18474,15542
3069,2018-03-09 16:22:00,26178,29853
3071,2018-05-13 00:13:00,18293,17488
3072,2018-04-20 18:58:00,19492,17848
3073,2018-05-10 03:34:00,34723,18417
3077,2018-06-14 04:33:00,27394,18218
3078,2018-03-26 07:55:00,31087,25326
3079,2018-04-08 13:03:00,35913,24774
3083,2018-05-15 22:53:00,13796,10139
3084,2018-04-19 01:22:00,32135,19640
3085,2018-05-12 15:17:00,20945,14284
3086,2018-04-07 00:02:00,20376,16113
3088,2018-04-05 03:18:00,35922,22776
3097,2018-04-03 23:45:00,23890,15167
3099,2018-04-18 04:16:00,26385,19915
3102,2018-04-19 08:05:00,27201,12160
3104,2018-04-18 21:55:00,36744,25023
3105,2018-04-26 14:30:00,30014,21004
3106,2018-02-15 01:14:00,29937,16981
3109,2018-05-27 09:01:00,17003,19101
3112,2018-02-07 15:04:00,22326,22698
3114,2018-02-21 09:53:00,12291,13687
3115,2018-01-26 19:39:00,13443,16033
3116,2018-05-28 01:38:00,21003,18301
3117,2018-03-21 04:33:00,21194,20358
3118,2018-06-22 09:01:00,32363,11709
3121,2018-03-06 12:50:00,33294,19988
3122,2018-03-31 01:08:00,14616,8385
3123,2018-05-17 11:05:00,32438,27731
3126,2018-04-18 20:16:00,34879,16464
3128,2018-03-18 01:08:00,26700,16010
3130,2018-06-11 01:56:00,25951,17785
3131,2018-03-12 14:25:00,12756,11827
3132,2018-02-22 11:30:00,27885,22366
3133,2018-06-07 13:15:00,30263,21079
3134,2018-04-20 05:33:00,31848,15554
3135,2018-04-08 23:55:00,15654,16696
3138,2018-04-17 07:49:00,20733,12220
3139,2018-05-13 20:54:00,29682,14905
3141,2018-03-14 02:05:00,15345,16603
3143,2018-02-02 09:49:00,16837,11051
3144,2018-04-23 08:38:00,13375,10013
3148,2018-02-02 15:32:00,21779,12534
3150,2018-02-21 10:55:00,23550,15065
3151,2018-06-12 05:38:00,29697,22909
3152,2018-04-28 16:58:00,19632,19890
3153,2018-04-13 15:32:00,24373,23312
3154,2018-04-27 07:13:00,22521,14756
3156,2018-05-11 03:13:00,23562,9068
3157,2018-03-11 03:36:00,35108,22533
3158,2018-05-28 07:39:00,20565,8170
3159,2018-02-11 17:04:00,14545,20363
3160,2018-05-24 11:14:00,14573,16372
3161,2018-05-28 11:36:00,14987,16496
3163,2018-05-24 20:45:00,32030,13609
3165,2018-03-30 06:07:00,35115,22535
3166,2018-02-16 17:21:00,27165,10150
3167,2018-01-22 21:24:00,19462,11838
3170,2018-05-11 03:17:00,19629,11889
3171,2018-05-04 19:05:00,21667,14500
3173,2018-04-29 12:03:00,32878,19863
3174,2018-04-10 23:23:00,31081,21324
3177,2018-04-05 12:22:00,14720,14416
3179,2018-05-23 03:24:00,19789,13937
3180,2018-01-18 18:25:00,16701,13010
3182,2018-05-13 08:38:00,21568,18470
3184,2018-04-07 02:18:00,16227,10868
3185,2018-01-28 12:17:00,31560,19468
3187,2018-02-21 22:10:00,13717,18115
3188,2018-04-05 03:33:00,27806,20342
3190,2018-03-13 10:16:00,31266,21380
3193,2018-01-18 21:56:00,28121,18436
3197,2018-01-26 10:30:00,16094,14828
3198,2018-03-20 07:28:00,15686,16706
3200,2018-03-18 11:30:00,28155,20447
3201,2018-06-22 12:55:00,20649,20195
3203,2018-03-05 12:47:00,26298,21890
3204,2018-04-11 00:12:00,34419,26326
3205,2018-04-06 03:23:00,12141,7642
3207,2018-05-27 09:53:00,23290,16987
3208,2018-04-13 09:50:00,20958,18288
3211,2018-03-18 16:56:00,22296,16689
3212,2018-04-14 07:00:00,13510,10053
3215,2018-04-11 01:05:00,18557,17567
3216,2018-03-27 18:15:00,26170,15851
3218,2018-02-12 13:58:00,21007,8302
3219,2018-04-19 01:34:00,36576,14973
3222,2018-04-12 14:05:00,19853,19956
3225,2018-05-03 21:06:00,14811,14443
3226,2018-06-20 01:59:00,34276,20283
3227,2018-03-12 04:41:00,34767,22430
3228,2018-04-27 23:55:00,20759,20228
3229,2018-05-24 22:46:00,32092,21628
3232,2018-02-06 20:11:00,35563,22669
3235,2018-05-13 11:02:00,13313,13994
3236,2018-04-24 03:52:00,16975,13092
3237,2018-02-25 23:38:00,33352,22006
3238,2018-05-03 21:52:00,27904,18371
3239,2018-05-10 05:00:00,21088,16326
3241,2018-05-12 18:37:00,30480,19144
3245,2018-04-18 10:30:00,33090,17927
3248,2018-02-19 10:52:00,35614,26684
3253,2018-06-08 07:27:00,13282,9985
3255,2018-05-25 22:04:00,16071,10821
3257,2018-02-28 18:29:00,19269,13781
3259,2018-02-11 14:16:00,34999,26500
3266,2018-03-31 00:10:00,29586,16876
3267,2018-03-12 03:17:00,34820,28446
3269,2018-02-21 11:06:00,34441,18332
3271,2018-04-08 10:41:00,32130,17639
3274,2018-05-17 05:09:00,31310,21393
3275,2018-03-16 11:10:00,18256,19477
3276,2018-04-07 01:29:00,15029,12509
3279,2018-02-26 01:35:00,12871,19861
3280,2018-03-25 00:25:00,28033,22410
3281,2018-02-20 07:30:00,12820,9846
3282,2018-05-09 10:23:00,22696,14809
3286,2018-06-01 19:02:00,12988,21896
3287,2018-05-11 06:28:00,28276,16483
3291,2018-05-03 14:31:00,36719,19016
3293,2018-02-16 17:19:00,21445,22433
3294,2018-05-25 11:20:00,18060,21418
3295,2018-05-14 06:06:00,12835,11850
3296,2018-03-02 13:21:00,21142,18343
3298,2018-05-04 18:21:00,36608,16982
3299,2018-02-07 23:44:00,15951,10785
3300,2018-05-10 01:31:00,23179,12954
3301,2018-03-10 01:51:00,15583,16675
3302,2018-05-25 23:46:00,29163,18749
3303,2018-02-23 19:43:00,30484,23145
3305,2018-06-10 12:28:00,12290,9687
3306,2018-04-13 04:30:00,28175,16452
3309,2018-05-03 21:35:00,17079,23124
3310,2018-04-14 21:58:00,33180,17954
3312,2018-05-20 16:46:00,31620,17486
3314,2018-02-16 14:40:00,32360,21708
3319,2018-05-08 10:51:00,25607,21682
3320,2018-04-29 07:58:00,36495,22948
3323,2018-05-03 21:53:00,19504,7851
3327,2018-04-19 13:23:00,18693,7608
3332,2018-05-14 12:33:00,35291,18587
3333,2018-02-04 10:08:00,19994,11998
3334,2018-04-12 12:26:00,35045,26514
3755,2018-03-30 07:15:00,32469,19741
3756,2018-03-17 03:43:00,29212,14764
3758,2018-05-04 14:26:00,15432,10630
3759,2018-04-11 10:27:00,12055,15617
3761,2018-04-02 18:13:00,15623,12687
3762,2018-04-27 15:12:00,36116,22835
3763,2018-04-22 08:52:00,25362,21609
3764,2018-04-27 11:02:00,34277,22283
3766,2018-01-31 11:15:00,15338,10601
3768,2018-03-09 05:57:00,24169,23251
3769,2018-02-28 10:29:00,14710,12413
3770,2018-03-10 20:07:00,26312,19894
3771,2018-03-26 15:23:00,34534,20360
3772,2018-04-26 12:03:00,12668,5801
3773,2018-02-26 12:06:00,25729,13719
3775,2018-05-14 03:23:00,18002,9401
3778,2018-02-23 22:02:00,26382,21915
3779,2018-05-01 22:43:00,14996,10499
3780,2018-04-21 19:39:00,15553,18666
3782,2018-03-18 05:58:00,18503,11551
3783,2018-05-11 17:24:00,26056,19817
3787,2018-05-18 17:33:00,12804,9841
3791,2018-02-27 06:30:00,13987,8196
3792,2018-03-21 02:08:00,18227,15468
3794,2018-04-19 21:14:00,14789,10437
3795,2018-03-29 02:37:00,35590,18677
3796,2018-06-11 15:55:00,34706,24412
3797,2018-03-28 01:00:00,14339,12302
3799,2018-04-23 11:53:00,34068,22220
3800,2018-05-09 19:15:00,24009,17203
3802,2018-05-19 01:32:00,27567,24270
3804,2018-03-10 16:14:00,15637,8691
3805,2018-05-11 04:23:00,18147,13444
3806,2018-05-09 16:50:00,29032,22710
3807,2018-03-28 12:51:00,36971,17091
3809,2018-05-04 18:37:00,17540,13262
3810,2018-06-24 04:44:00,33163,9949
3813,2018-02-24 02:28:00,14492,24348
3819,2018-02-13 07:24:00,23613,13084
3820,2018-03-16 17:11:00,30191,31057
3821,2018-05-15 02:17:00,33019,21906
3822,2018-03-18 23:10:00,19369,25811
3825,2018-04-15 22:59:00,30885,13265
3828,2018-03-18 20:43:00,28533,24560
3829,2018-04-22 01:17:00,15150,16545
3830,2018-04-29 06:03:00,35401,22620
3831,2018-06-20 02:33:00,34783,18435
3833,2018-03-30 12:00:00,29709,20913
3834,2018-02-23 00:44:00,24850,17455
3835,2018-03-17 02:06:00,34781,14434
3836,2018-03-18 09:37:00,13711,16113
3838,2018-05-09 23:43:00,24172,19252
3845,2018-05-09 00:08:00,16635,18990
3851,2018-02-17 03:26:00,28178,20453
3854,2018-05-19 16:39:00,27755,22327
3855,2018-03-14 11:14:00,20245,16073
3856,2018-04-09 23:55:00,18639,7592
3859,2018-05-19 01:06:00,14906,18472
3861,2018-02-15 00:38:00,17253,17176
3862,2018-05-20 00:06:00,14016,6205
3870,2018-02-09 03:50:00,23203,8961
3871,2018-04-07 16:07:00,30241,21072
3875,2018-02-09 05:09:00,24625,19387
3878,2018-04-12 22:04:00,18340,15502
3879,2018-06-13 13:50:00,19493,13848
3880,2018-04-19 00:53:00,21009,12303
3881,2018-02-27 03:08:00,26373,13912
3883,2018-05-06 15:00:00,33973,20192
3885,2018-03-04 06:04:00,21732,20520
3887,2018-05-15 17:56:00,30472,15142
3888,2018-04-02 02:23:00,12614,13784
3889,2018-03-25 11:25:00,16364,12909
3890,2018-03-27 10:43:00,21371,8411
3897,2018-03-02 01:39:00,16700,17010
3901,2018-03-12 07:05:00,17242,13173
3905,2018-03-29 20:15:00,28280,18484
3906,2018-04-30 15:01:00,14197,14259
3907,2018-03-16 22:39:00,23598,13079
3908,2018-03-06 10:17:00,19992,15997
3910,2018-04-25 15:15:00,22158,22647
3913,2018-04-20 01:41:00,28484,26545
3914,2018-04-26 03:25:00,19840,13952
3916,2018-03-09 22:24:00,31311,19393
3917,2018-03-13 04:48:00,23059,22918
3918,2018-04-25 19:15:00,35484,14645
3920,2018-03-11 23:25:00,24593,31378
3921,2018-04-25 10:59:00,12719,11816
3922,2018-04-28 21:06:00,25152,19546
3923,2018-03-28 19:11:00,13230,19969
3924,2018-05-29 14:56:00,29636,22891
3927,2018-05-29 07:51:00,19911,13973
3928,2018-01-20 16:25:00,18552,17566
3930,2018-04-17 12:40:00,20037,14011
3932,2018-05-03 01:08:00,16405,18922
3935,2018-04-21 21:14:00,18466,9540
3940,2018-06-12 23:25:00,21170,12351
3941,2018-04-09 00:56:00,35086,20526
3943,2018-05-01 21:00:00,27968,18391
3945,2018-04-26 14:12:00,14511,8353
3946,2018-05-20 18:47:00,28610,12583
3947,2018-03-04 07:06:00,22739,10822
3951,2018-04-06 06:04:00,32417,15725
3953,2018-06-13 22:01:00,29497,22849
3954,2018-04-09 02:13:00,18448,15535
3955,2018-03-16 11:11:00,13344,22003
3959,2018-02-14 04:16:00,27837,12351
3961,2018-04-22 10:53:00,18503,19551
3964,2018-06-22 08:20:00,34844,16453
3967,2018-06-07 00:11:00,13254,17976
3973,2018-04-18 02:20:00,12809,11843
3975,2018-01-24 20:07:00,29244,16773
3978,2018-02-09 04:44:00,27154,24146
3981,2018-05-16 18:39:00,16442,16933
3983,2018-05-12 22:57:00,32744,15823
3997,2018-04-01 01:16:00,26385,13915
3998,2018-04-18 11:46:00,23501,15050
3999,2018-02-17 00:37:00,17317,11195
4000,2018-01-16 20:47:00,18636,15591
4003,2018-02-27 19:35:00,22902,16871
4007,2018-02-14 04:48:00,30726,17218
4012,2018-05-01 18:35:00,30264,21079
4015,2018-04-05 08:47:00,30769,19231
4016,2018-03-30 12:45:00,29731,18919
4020,2018-05-01 22:31:00,18346,17504
4023,2018-04-23 23:08:00,35599,20680
4025,2018-05-04 13:27:00,32545,17763
4027,2018-02-19 10:45:00,15116,12535
4032,2018-02-24 08:59:00,14597,18379
4034,2018-02-17 07:45:00,24851,13455
4035,2018-03-25 19:39:00,18590,21577
4036,2018-03-09 20:17:00,13764,16129
4037,2018-03-22 17:49:00,13827,12148
4040,2018-04-14 04:24:00,15870,16761
4042,2018-04-20 03:04:00,26416,13925
4043,2018-03-20 12:05:00,26215,17865
4044,2018-02-14 17:49:00,12356,11707
4047,2018-03-09 15:33:00,29485,20846
4052,2018-06-19 10:44:00,34414,18324
